acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,heart_rate,room_temp,room_light,room_type,posture,time_of_day,risk_level,fall_event,fall_severity
-0.8895144296255233,0.7589285897867651,10.787334516589102,-4.728730303483905,-7.714016091214498,1.5494738969031727,75,24,641,Bathroom,Transition,Night,High,0,None
-0.8158102849654383,0.2811914239693758,9.724048976357478,3.0412309584248427,-0.8031555976274718,-6.367927742982996,95,26,384,Bathroom,Transition,Evening,High,0,None
-0.0771017094141042,0.10420110395187607,9.480152476745157,-6.585659599732924,-2.420869756243685,-2.0731345028593156,92,25,747,Bathroom,Walking,Morning,Low,0,None
0.3411519748166439,-0.06259312789952241,9.95175799224874,3.880139569217377,-4.83123159876627,-4.975869799496187,79,22,239,Bedroom,Walking,Afternoon,Medium,0,None
0.27669079933001905,-0.7539645888666763,8.964857098369977,-5.011085094633624,-0.8768922794934536,2.7484159314512984,72,25,652,LivingRoom,Sitting,Afternoon,High,0,None
0.8271832490360238,-0.28067507686677406,11.889538721694773,-3.762176186765175,2.457528236233918,9.00715049633244,92,28,381,Bedroom,Lying,Morning,Low,0,None
0.01300189187790702,-1.6929568141953855,8.192338972881942,-7.333925953078385,-0.04644280783907873,-6.5079399140166565,64,27,661,LivingRoom,Walking,Evening,Medium,0,None
1.4535340771573169,-0.09833962679474989,9.984740578895725,-2.5070107344281833,1.5349053634311889,-9.265092414487846,96,29,357,LivingRoom,Sitting,Morning,High,0,None
-0.2646568332379561,-0.9885911071509175,11.82360621922964,4.876562292389894,9.067038492577115,-0.624434426750337,73,29,922,Bathroom,Standing,Morning,Low,0,None
2.720169166589619,-1.103589317215771,9.806799844559999,2.5781404422197824,-1.7143943077878205,0.07848897978879191,86,20,459,LivingRoom,Transition,Night,High,0,None
0.6256673477650062,0.17989415115347845,9.609960964998507,4.892110560140176,1.3917431732233478,1.0932965337864886,82,27,539,Bedroom,Lying,Morning,High,0,None
-0.8571575564162826,1.3920022863445993,9.442554577189574,2.6107127296696793,-2.5460668129956727,-2.2316025761717246,73,24,369,Bedroom,Sitting,Night,Low,0,None
-1.0708924980611123,0.918316606002313,9.619608318237592,-5.5183491426518465,-4.231798599434865,-1.0031964941271592,99,29,233,Bathroom,Standing,Evening,High,0,None
0.4824724152431853,-1.570500603623177,11.172848474676531,-1.6539461216377869,-2.9245382670888493,1.837552052703011,63,21,845,Hallway,Transition,Morning,Low,1,Mild
-0.2234627853258509,-0.9896281365703375,7.588138088670494,-3.9009956455873134,-2.393792857608443,5.202154463224194,98,22,739,Bedroom,Standing,Morning,Medium,0,None
0.714000494092092,0.9407711879882159,11.333433701296325,6.652874520195201,1.7973789877356277,-9.775243851591414,111,26,203,LivingRoom,Sitting,Afternoon,Low,0,None
0.47323762457354485,-0.9824873935383096,8.376042847549856,-5.9839432321315575,11.745378933503787,-1.844697195157311,78,24,865,Bedroom,Walking,Morning,Medium,0,None
-0.07282891265687277,-0.2246331499970246,9.533347670765586,4.468488446945554,-3.5802171813792016,1.069043969705317,106,21,194,Bedroom,Transition,Afternoon,High,0,None
-0.846793718068405,0.5500520990245519,9.370755579701338,4.464769350543846,-2.0831265280773126,-4.589880523053679,113,23,948,Bedroom,Standing,Afternoon,Low,0,None
-1.5148472246858646,-0.9683444548636353,10.388553269770721,9.148101008580436,-0.31561506555624125,8.655848158836498,63,27,828,Hallway,Walking,Afternoon,Low,0,None
-0.4465149520670211,0.1053755061459599,8.201875648116253,-2.0484329631474867,1.9789942435487353,-3.177049401143685,89,28,672,LivingRoom,Lying,Evening,Low,0,None
0.8563987943234723,-1.3340254949182044,10.262172666081943,3.5616107979008103,1.3177540597739248,-0.20646343503641418,78,24,579,Bathroom,Sitting,Night,Low,0,None
0.21409374413020396,-0.6013676439512137,11.824309623286853,11.408259182694213,6.420478969740586,2.7801104842114537,90,27,879,Bedroom,Sitting,Afternoon,Medium,0,None
-1.245738778711988,0.31978193414253697,8.43682599540719,-3.088208384668483,-12.13196035267604,-2.9564239440094724,90,26,340,LivingRoom,Transition,Morning,Medium,0,None
0.173180925851182,-1.5929937335316693,9.989706167610397,-7.675201237661798,-11.934649350978363,-9.232865239022086,68,21,112,LivingRoom,Standing,Morning,High,0,None
0.3853173797288368,0.440474737960399,9.138017822203391,-9.400050169538819,-2.4793908600507466,-2.1432726345826665,112,27,246,Bathroom,Lying,Afternoon,High,0,None
-0.883857436201133,-0.019637798926681216,10.225887206193036,3.5635601443066567,5.486500937718544,5.147202779635203,72,20,851,Bedroom,Transition,Afternoon,High,0,None
0.1537251059455279,0.5524899544171478,9.819147777415752,-9.41575104029292,-7.828240158027981,-1.6844756339256928,73,25,700,Hallway,Transition,Morning,High,0,None
0.058208718445999896,0.22391413406466143,9.15851309095569,-1.8615952646896141,-15.038161698468786,-4.232171507294893,114,18,194,LivingRoom,Standing,Afternoon,Low,0,None
-1.142970297830623,1.3641404299738442,10.287872284871074,2.1865659351948037,2.8558970310960436,4.628361047513608,119,26,926,Bathroom,Lying,Night,Medium,0,None
0.3577873603482833,0.12522450264790727,11.604348109786743,0.9258776841495703,1.218286118513572,-1.6538744801152636,105,18,392,Hallway,Standing,Night,Medium,0,None
0.5607845263682344,-0.429405541125253,9.609096208272701,2.1272243209208614,-5.451042033997149,-2.5508040682510864,113,19,124,LivingRoom,Sitting,Evening,Medium,0,None
1.083051243175277,0.12229750303228377,10.519757942148182,1.1114492790042703,-4.927698003604649,0.7472804483165476,69,25,371,Bedroom,Walking,Afternoon,Medium,0,None
1.053802052034903,0.5432980290363879,8.506727042128837,6.394329066566966,-4.848718598173372,3.8537510480939368,107,26,604,LivingRoom,Sitting,Evening,High,0,None
-1.377669367957091,0.04886007032570433,8.843563623181993,-4.761581903693985,0.5526765873697006,11.90856765866273,90,24,265,Hallway,Sitting,Evening,Low,0,None
-0.9378250399151228,0.04059169120388238,10.272406277880378,-3.384975692292657,-3.131576380915035,4.136180538287116,96,20,861,Hallway,Transition,Evening,Medium,0,None
0.5150352672086598,-0.7019916878067554,11.284116028535966,-3.8632972263541197,2.4703195948775982,5.7991998319417215,82,24,186,Bedroom,Sitting,Afternoon,Low,1,Mild
0.5137859509122088,-0.6629009175509482,10.15561334878566,4.150959059313051,-14.273133314521955,-2.5298309949392768,86,23,753,Bedroom,Lying,Evening,Low,0,None
0.5150476863060479,-1.4026052717996935,9.486941969476847,4.501992941975318,-4.284259325638996,-5.129340529847381,65,19,745,Bathroom,Sitting,Night,Low,0,None
3.852731490654721,1.7495767431869393,9.799291405423356,2.256126596592541,-5.630269804555251,0.31165674809561483,85,20,890,Bedroom,Lying,Evening,Low,0,None
0.570890510693167,-1.243863235391285,8.549592266030283,5.917468334449639,-1.281703391862461,0.535849576297981,61,28,737,Bathroom,Standing,Night,Medium,0,None
1.135565640180599,-0.6929051977959073,10.404515326355368,-5.8902043368819035,-2.6902387924506925,-5.392563706822986,104,29,927,Hallway,Transition,Night,Medium,1,Moderate
0.9540017634932023,-0.7184072655691974,10.68233306232341,8.336120557755685,3.989218899478833,-0.8764726495200642,72,27,590,Hallway,Lying,Afternoon,Medium,0,None
0.651391251305798,0.8949243769444413,9.34790966716692,7.616193108561291,-9.296683858300288,1.9965880085956544,110,27,240,LivingRoom,Sitting,Evening,High,0,None
-0.3152692446403456,-0.2949496782920278,9.329957852240499,3.6781099862287334,0.22745738165376,1.8019669750904008,109,29,967,LivingRoom,Transition,Afternoon,Medium,0,None
0.7589692204932674,1.2477420726737338,10.06587822965205,8.9089945438553,2.7916821160585275,2.521439266921362,119,22,202,Bathroom,Transition,Night,High,0,None
-0.7728252145375718,-0.6734906242438685,9.363280263959405,-8.283116038388869,9.283237182809774,1.4548236506872148,78,27,325,Bedroom,Lying,Morning,High,0,None
-0.23681860674000887,0.27899416222380197,9.733867385374179,-2.6222406813132593,-2.408829855467376,-2.535043296350279,60,21,674,Bedroom,Lying,Evening,High,0,None
-0.48536354782910346,-0.8353470532597573,11.899721789166517,-3.6765173034097614,1.6222930217625853,-2.5695031332442158,99,19,393,LivingRoom,Walking,Afternoon,Medium,0,None
0.08187413938632256,2.1451491277733883,9.552974299254004,3.607396618786716,-9.019313962811825,-5.99475698996938,91,21,995,Hallway,Walking,Morning,Medium,0,None
2.3146585666735087,-1.1875984190295128,9.441659847978778,-5.250703698010728,-11.959781021565119,8.923875195925476,81,29,405,Bathroom,Transition,Evening,Medium,0,None
-1.867265192591748,0.3098207102270275,9.152458194364842,3.7874757466874276,4.2238718789085,0.06725182309646503,107,25,353,Hallway,Walking,Evening,High,0,None
0.6862601903745135,0.6337768809320985,10.544191971499938,6.852680719983567,-0.02780146824035283,-1.1242652789742595,88,22,279,Hallway,Sitting,Afternoon,High,0,None
-1.6127158711896517,0.41379909745149823,9.618775826781897,3.4760145004199967,5.892563448992114,-4.643960407262294,61,22,139,Bedroom,Standing,Morning,Low,0,None
-0.47193186578943347,-0.1852876588777083,9.150626961678574,1.4187551183075056,-6.867014444848746,14.67828951163889,99,29,875,Bathroom,Transition,Afternoon,High,0,None
1.088950596967366,-0.12982069973342616,11.121304032273013,-4.939366704503746,2.5995106976437627,-5.366640161114478,97,29,800,Hallway,Standing,Evening,High,0,None
0.06428001909546277,0.0438114719791096,11.219603004513639,-4.234254830626823,9.344089202719266,-2.144239628030367,107,27,619,LivingRoom,Walking,Evening,Medium,0,None
-1.0777447779293061,-0.14700200162848862,9.199576434261296,6.248094526483333,2.0985280417863295,2.0791841814303025,114,20,715,LivingRoom,Lying,Night,Low,0,None
-0.7153037092599682,0.9638791167949097,7.933460048639384,3.8967450195266617,1.3829075279552439,3.001064828721389,70,25,836,Bedroom,Transition,Evening,Low,0,None
0.6795977489346758,2.2105230015913513,10.807513689836924,-0.19509759688772058,0.04278040412174916,4.78966027607842,76,23,645,LivingRoom,Walking,Evening,Low,0,None
-0.7303666317171367,-0.5574917850078336,9.115370174239997,-2.089547728829453,-7.854407285629561,9.038042538846316,114,19,335,LivingRoom,Sitting,Morning,Medium,0,None
0.21645858958197486,-1.3698029795790778,10.59062559916277,-10.129039365556885,6.77786467855174,2.5307882773035617,110,19,562,Hallway,Transition,Morning,Low,0,None
0.045571839903813784,-0.08828204835125482,7.829896182288165,-5.354262093422194,-3.054288199025329,-5.280153999833338,102,26,327,LivingRoom,Transition,Night,Low,0,None
-0.6516003476058171,2.5797093376543185,10.69259733829931,9.557095435698617,2.522416281915085,-1.2847256256089077,119,24,799,LivingRoom,Lying,Night,Medium,0,None
2.1439440893253257,-0.8036745679697308,8.58882807071922,-6.402277855012334,-7.815171532856268,1.5391618625694248,67,27,924,Hallway,Transition,Night,Low,0,None
0.6339190223180112,1.6391168054440675,10.530764119066525,0.9473991061054032,-5.8972983225389015,10.341130207529119,81,26,582,Bedroom,Lying,Afternoon,High,0,None
-2.025142586657607,1.6777008140764407,9.814273067836435,5.037219865975993,7.175436996111177,-6.989027392121486,63,23,529,Bedroom,Walking,Afternoon,High,0,None
0.18645431476942764,-0.5535882417079946,8.846060580603355,-6.274613340011462,-1.7365114447892147,6.012882526126138,70,22,121,Bathroom,Sitting,Night,High,0,None
-0.661786464768388,0.5689830791852754,9.39296368707322,0.9235523739054164,7.266377380212723,0.899571847732084,67,29,442,LivingRoom,Sitting,Afternoon,High,0,None
0.852433334796224,1.628396623128538,10.4863184569567,4.6895776875532755,-0.391153295292589,4.189152676147404,68,18,139,Hallway,Transition,Evening,High,0,None
-0.7925207384327007,-0.3791277409874871,9.905894453115234,0.06249660953625168,-9.209488864789288,-0.5099735831796599,85,29,272,Bathroom,Transition,Night,High,0,None
-0.11473644146689901,-0.20358036010236177,10.384412980472485,14.342015278333841,4.460337998658603,-4.212163150631632,61,23,538,Bedroom,Walking,Night,High,0,None
0.5049872789804571,-0.5816809139486437,11.776440584515486,-8.342996294390977,-2.949461588778039,3.75436389700666,75,23,278,Bedroom,Lying,Afternoon,High,0,None
0.8657551941701215,-1.0147567306928669,8.23575838828895,5.293642649419395,3.4934440675852176,3.2721551355281058,90,20,697,Hallway,Sitting,Morning,High,0,None
-1.2002964070557762,-0.6492775450660071,11.417212574968625,-0.8640086869823218,0.12605433770041058,4.860284828698609,65,20,232,Bathroom,Lying,Night,Medium,0,None
-0.3345012358409484,-1.2239402667622565,9.904355937523214,3.8596007741833755,-7.715591139714352,-0.06652317689317655,112,20,450,Bathroom,Walking,Afternoon,Medium,1,Severe
-0.4749453111609562,0.03408346825922607,8.901215951676873,2.206535758496229,0.8214738268528453,-2.9991101165992466,80,20,624,Hallway,Sitting,Afternoon,High,1,Moderate
-0.6533292325737119,-0.7699732310586418,8.469686374261011,-3.6657809855499828,10.981115710763996,-7.793934975119208,85,24,639,Hallway,Sitting,Morning,Medium,0,None
1.7654542402810969,0.2337859117907477,9.610879609222968,1.1449819622967012,2.4649322925722963,4.096866340697032,118,27,605,Bathroom,Standing,Night,Medium,1,Severe
0.40498171096095553,-1.5558956462036273,10.72165011192446,-9.289507256991437,-0.2875887650273156,2.1194474122199303,78,28,183,Bedroom,Walking,Morning,High,0,None
-1.2608839543350452,0.33088023221445706,9.672450879622467,3.016237502856969,5.376717009784489,-4.828913164319796,87,19,563,LivingRoom,Walking,Evening,High,0,None
0.9178619470547761,0.8335289616089246,11.311154930247348,1.4907923299526282,1.053342326015554,-2.692868366483121,67,27,929,Bedroom,Standing,Morning,Medium,0,None
2.1221561970126332,-1.9937356425714554,8.348824309948442,3.193300843215512,1.0476711513139716,-2.333794059757203,73,27,960,Hallway,Lying,Morning,High,0,None
1.0324652605511468,0.37405656984757213,9.787911052153946,5.290591625435751,-5.458125860795513,-7.4149221599120905,83,19,442,Bathroom,Standing,Afternoon,High,0,None
-1.5193699659540134,1.2276689924732922,8.547606555586881,1.8380992010485544,1.169240128947992,-4.088411983025669,107,20,379,Bathroom,Walking,Morning,High,0,None
-0.48423407286625136,-1.2096410186912054,10.16363188262497,0.740447098991381,5.177217082084724,-5.6691517840317704,103,27,965,LivingRoom,Lying,Evening,High,0,None
1.2669111491866227,1.6725723868377034,10.6868873900973,-4.405341683306461,-4.180310760500124,-2.0623950594396834,96,29,362,Bathroom,Sitting,Afternoon,Medium,0,None
-0.7076694656187807,0.4190190093660452,9.379238206318947,-3.561103818245255,7.122479106234739,-3.6934874916478138,115,24,265,LivingRoom,Standing,Evening,Low,0,None
0.44381942814622843,-0.7050118557584089,7.1957861433728665,5.933673100886655,-0.4585301207256299,-8.135024604333744,85,20,392,Bedroom,Lying,Morning,Medium,0,None
0.7746340534293368,-0.05576907765770601,9.998948146796495,7.181677028529893,-4.438847557692704,10.112951152847407,90,24,608,Bedroom,Lying,Evening,Low,0,None
-0.926930471578083,0.5583269125217224,10.23673855173351,-1.1905521815602702,4.988160384601223,6.2627036551461535,115,26,679,Bathroom,Lying,Evening,Low,0,None
-0.05952535606180008,0.0760053914124115,10.204294754961698,0.23001373626637062,-1.4339711786913465,-3.895097107599928,110,28,325,Bathroom,Standing,Morning,Low,0,None
-3.2412673400690726,0.5387559924463692,11.035782191822154,-4.523071874968831,3.7975744374305394,1.3621069832680495,91,27,269,Hallway,Sitting,Morning,Medium,0,None
-1.0243876413342898,-0.9206735930793662,8.728946320350952,5.863784226337224,-1.4587931612926859,2.087325449106475,109,29,697,Hallway,Lying,Afternoon,Medium,0,None
-0.2525681513931603,0.169360824036078,10.48021610545045,3.3270841184588935,-0.2991307176495185,5.955429273867384,100,28,744,Bathroom,Standing,Afternoon,Medium,0,None
-1.2477831819648495,-1.4137144969049802,10.992507512477976,9.706087182318745,2.467801021671458,-4.093025133300393,61,21,547,Bathroom,Walking,Night,Medium,0,None
1.6324113039316352,-0.11122606134870032,8.021412415993485,-4.391615385898694,1.4544852879500294,5.46053391991213,84,24,789,Bedroom,Standing,Afternoon,Medium,0,None
-1.4301413779606327,-0.9039076414647897,10.119651825918979,-1.890039495091086,-9.977658902258693,-2.7395265210346755,111,26,954,Bathroom,Standing,Morning,Low,0,None
-0.44004448669698376,-0.7355299425897666,9.295820168992329,1.1572296126278616,-5.606218700471959,-6.679312020843067,103,25,601,Hallway,Standing,Evening,Medium,0,None
0.13074057728609134,1.2360931752104374,9.718477326898356,3.232447688628853,4.647049923954078,3.6206827965724866,61,25,863,Bedroom,Lying,Evening,Low,0,None
1.4412732890661155,1.091310120594269,10.147676483538337,-1.0783381877381617,-0.6606829445077362,6.453792120612141,101,26,626,LivingRoom,Standing,Afternoon,Medium,0,None
-1.4358621511794394,0.609138120907177,9.312771435886448,-4.364805452268502,-2.618656513857109,12.939544867653423,60,22,834,Hallway,Walking,Afternoon,Medium,0,None
1.1631637521549596,-1.092312764672579,9.124291920838388,4.407037644617856,-6.792870076287372,-5.998626325451068,95,22,478,Hallway,Lying,Morning,High,0,None
0.010233061019587049,-0.3164084496948019,9.834152417488026,3.605676812727908,-5.398681606379242,3.494598425403944,116,20,300,Bedroom,Walking,Evening,Low,0,None
-0.9815086510479509,1.2130976999791834,8.712754061137199,-4.581370502818625,-10.108993199809737,-2.049006218967665,71,22,718,LivingRoom,Transition,Night,Medium,0,None
0.46210347426327075,0.14171691363990474,8.714174871114816,6.777214005527479,-0.5064035935076644,3.9167935526201565,68,25,349,Hallway,Standing,Night,Medium,0,None
0.19905969557347003,2.319329539981694,10.479373282956503,5.850993545983019,-2.9921879029052345,-7.352447756156253,95,29,508,Bathroom,Lying,Afternoon,Medium,0,None
-0.6002168771587947,0.39331783939437187,8.651205964841346,0.6714824862389644,-4.832939454926576,-6.31384887849282,100,22,700,Hallway,Lying,Night,High,0,None
0.06980208499001891,0.1920491164900316,10.466312500909213,0.39798931188018194,-0.3406171258397655,-3.879374115832419,87,21,224,Bedroom,Standing,Morning,Low,0,None
-0.3853135968617602,-0.3091164642025014,10.262591292853951,2.770288855579536,1.8198531542636907,0.3948202283404226,97,25,212,Bedroom,Sitting,Night,Medium,0,None
0.11351734525124804,0.1335409047822823,8.074193271209404,-4.308515351281291,10.465989661049724,-3.205406332691777,92,24,236,Bedroom,Sitting,Afternoon,Medium,0,None
0.6621306745210467,-0.1524698363805439,9.122435347664346,0.15015739582041085,-7.559417097816068,3.2952717195670984,101,23,858,Hallway,Walking,Morning,Medium,0,None
1.586016816145352,0.7081086766885905,10.994109403047373,-10.7619177230459,5.79690521650261,5.134473091289572,105,22,595,LivingRoom,Standing,Evening,High,0,None
-1.237815498826849,0.9567023167945841,8.818834468860318,4.382278227514678,4.86550780507536,2.997887706226779,81,22,777,Bathroom,Standing,Morning,Medium,1,Mild
2.1330333746562666,-0.7859894605079495,9.335595737690612,-7.807466112209297,-3.895463696883503,8.09393819830434,84,27,249,Bedroom,Transition,Afternoon,Low,0,None
-1.9520877995225019,-1.331232953557778,10.262060893251897,7.517099142144995,1.0161797729301552,2.079133147276715,77,19,974,LivingRoom,Sitting,Afternoon,Low,0,None
-0.15178509503558332,-1.8362053731032966,10.583390509282596,-1.6506004698322516,-2.288166246688076,-6.084483551700836,65,21,442,Bathroom,Sitting,Night,Low,0,None
0.5883172064845765,0.5079913269125437,9.548461113955504,-1.0583349096558845,0.9284429020936946,6.816882567691699,77,25,679,Bedroom,Standing,Night,Low,0,None
0.28099186773503265,-1.1033666061738736,9.202489805308359,-3.1386695304225283,7.545655067022753,-3.025781178029987,111,25,832,Bathroom,Walking,Evening,Medium,1,Mild
-0.6226995198205938,-2.152890592952483,11.222369861698509,-1.4401943696103818,3.028031163156565,4.55209249842785,75,28,882,Bathroom,Standing,Evening,High,0,None
-0.20812225035727522,0.3885786045309641,11.53889966379758,7.0926567257401825,2.54304186616721,7.868671082775531,74,18,420,LivingRoom,Walking,Afternoon,High,0,None
-0.4930009346588328,2.4929995174327906,10.778858050781796,-12.439043282675398,-2.151546599773212,2.283440053651996,107,19,921,Bathroom,Sitting,Afternoon,High,0,None
-0.5893647569442115,-0.006070911539893324,9.885318142565025,6.384826930440939,-7.420283324621676,-7.480794065823249,67,22,960,Bedroom,Transition,Afternoon,Medium,0,None
0.8496020970210246,0.8384907744516419,8.991734278359074,1.6901174055085408,-1.0423410527020396,-4.5910608325489575,72,26,631,LivingRoom,Lying,Evening,High,0,None
0.35701548596504734,0.08182935854756501,8.969555593443435,-6.035108239286078,6.033040774319575,6.6137223344256775,114,27,388,Hallway,Sitting,Afternoon,Low,0,None
-0.6929095952606542,-0.09888965319114267,10.322514105265759,-5.376561965246189,-7.635839282948238,-0.8456134282140819,102,28,588,Hallway,Walking,Evening,Medium,0,None
0.8995998754332507,0.9190764829877686,10.218398220888684,8.381965136041016,-5.275446840883475,0.3978676747108292,119,29,591,LivingRoom,Standing,Afternoon,High,0,None
0.30729952087660933,-0.29027454418865134,11.20159859294643,-4.727534399713656,0.6313386811703409,3.7941220808180462,116,28,711,Hallway,Sitting,Morning,Low,0,None
0.8128621188389601,0.26739231407190295,10.45045009253614,-5.766752552979797,-4.923273924236312,3.4816143104016173,66,24,351,Bathroom,Transition,Morning,Low,1,Mild
0.6296288419236122,0.3216978061960136,8.296919698240183,5.686572711823646,-3.962617235576063,1.3939990619273035,76,27,176,Bedroom,Walking,Afternoon,Medium,0,None
-0.8289950109220723,-0.6680904536430488,10.851947617722919,1.6927643814295712,-2.1179929086408853,-1.043341856102329,109,22,746,Bathroom,Standing,Morning,Medium,0,None
-0.5601810401969696,0.9920423495365228,8.801939372685588,-4.689627882681994,-6.828087020950747,-1.5633422286617864,91,18,491,LivingRoom,Lying,Evening,High,0,None
0.7472936051232618,-0.17495975669540864,9.41602872804765,1.083124877023095,-4.870609231081842,4.289494126456715,81,23,511,Bedroom,Walking,Night,High,0,None
0.6103702654334648,-0.7557451594928447,10.050200206251695,-5.128763418201387,3.517139583936544,2.7678476553389664,114,29,272,LivingRoom,Standing,Morning,High,0,None
-0.020901593964148132,0.5365098435704035,11.795667489783964,5.504106992113026,-6.53684891115482,-1.2865000030889482,110,25,974,LivingRoom,Lying,Night,Medium,0,None
0.117327383308782,-0.8984679817910373,12.909918556005362,5.306854824365668,-7.989360672474188,5.410561564965704,116,24,300,LivingRoom,Standing,Morning,High,0,None
1.277664895788425,0.028181157369128247,10.406723059136183,2.6600309941097153,-3.150124897669472,-0.6451705756489189,72,19,316,Bathroom,Lying,Evening,High,0,None
-0.5915713888358299,-0.009118996644203544,9.616803381279613,1.808305306235083,3.659777512549229,-4.258310871671966,106,29,475,Bedroom,Lying,Morning,Low,0,None
0.5470973811700379,1.085895565831578,10.334505648480551,8.805940624336868,-0.9846090399844477,-3.794853494516724,82,22,819,Bedroom,Lying,Morning,Low,0,None
-0.20219265243389406,0.4746982328799528,10.687655425873837,-0.0015683630588735605,-2.3229053905780916,-4.893704181548831,113,28,685,Bedroom,Standing,Afternoon,Low,0,None
-0.2176812032272203,-0.025026958745143917,9.479332374442809,-5.909370627104006,0.22179398757803526,-1.3620500830184359,88,21,110,Bathroom,Lying,Night,High,0,None
1.09877685198719,0.8177662992002871,11.595211355912323,2.2473695641615343,-8.72853716429826,6.168621391680965,81,26,898,Hallway,Walking,Night,Medium,0,None
0.8254163489880298,1.3902075490173134,10.030070759191403,10.43023524768557,2.473528268875162,-4.025475905152544,60,27,867,Bathroom,Transition,Evening,Low,0,None
0.8135096360006385,0.5578103063518622,10.297743089091394,-5.07379746592926,1.9171751570182207,0.9423788050905145,88,18,111,Bathroom,Transition,Evening,Medium,0,None
1.305478807154329,0.010352619843380607,10.465924252054462,-1.8073138334699288,-2.046542370478606,-3.283446728137066,107,29,991,LivingRoom,Lying,Night,High,0,None
0.02100384163275905,-1.3118362323501596,10.221586610614457,2.0822301905072633,5.0296225589820835,-1.3015452063571877,64,23,689,Bedroom,Transition,Afternoon,High,0,None
0.6819529712949639,-1.0651136630753726,10.638940500469612,-0.26952424502869576,-5.637480494765193,-7.550206059926261,117,20,534,Bedroom,Transition,Afternoon,Low,0,None
-0.31026675659345604,-0.30522470435466764,9.182746813453077,-4.9115179018865724,5.639544966267845,-1.102691145782687,94,28,783,Hallway,Lying,Night,Medium,0,None
0.3241663524884421,-0.6095122021592831,9.24169824605397,5.609289281152354,0.7724683279762556,-0.9685268990248103,114,26,707,Hallway,Lying,Morning,Low,0,None
-0.13014305436768459,-0.186971302985446,8.699845767028306,11.600203610086297,-1.682762949390867,2.7014397201784766,69,22,917,LivingRoom,Walking,Night,High,0,None
0.09699596499271819,0.056649924897107164,10.239501230620228,0.9806572951195367,-0.09936817684155785,1.1164045662768527,78,23,472,Bedroom,Sitting,Morning,Medium,0,None
0.5951570254369136,0.5296927543567308,10.578936503512114,-4.520341448680002,-0.5363238290547088,-5.991960624760226,96,28,372,Hallway,Standing,Night,Low,0,None
-0.8182206832334725,-0.07049877805909122,10.257772866151887,-7.744802625267376,6.101414482088585,5.420991220217713,66,26,996,Hallway,Lying,Morning,High,1,Moderate
2.0923872756854602,0.4865016438262019,11.474492433347539,1.2898799061059043,-5.3833956373550675,1.0515152011099769,105,26,790,Bedroom,Lying,Afternoon,Low,0,None
-1.006017381499702,0.06447441481012024,9.794403981170953,5.519386716581288,-3.8125961957329912,0.9919675858874334,94,25,675,Bathroom,Transition,Night,Medium,0,None
-1.2141886127877322,-1.9754665663538713,10.468741655592513,2.3758387324769084,5.181514460362399,-0.04591176692569469,104,26,608,Hallway,Walking,Evening,Medium,0,None
1.1581108735000678,-0.9393353938187543,8.708299123860687,-0.012019204594269221,-2.977674675919296,-2.5887872361110986,72,21,231,Bedroom,Transition,Morning,Medium,1,Mild
0.7916626939629359,-0.14408755572161547,9.4129002975256,-2.946358258946531,4.502665386657958,1.0890116987436305,69,23,954,Hallway,Lying,Afternoon,Medium,0,None
0.6241198170521551,-1.2096947428411076,10.495537757565778,-5.4608181635904485,8.497179915043548,2.377942179642912,61,22,883,LivingRoom,Lying,Evening,Medium,0,None
0.6283455092642799,0.5999287299962045,10.649102110743145,4.173756631624411,-2.008975134708168,-8.734478456727775,65,22,418,Hallway,Transition,Afternoon,Low,0,None
-0.012246772846914623,1.5307508323436974,9.506033052335818,4.568858106927928,3.406811632876527,-2.6938041867304783,67,21,943,Bedroom,Lying,Morning,Low,1,Mild
-0.8972543714858315,1.2187618516973167,9.728400748141933,-7.728648933453666,-5.768461406699292,-1.2747348520179467,95,19,952,Hallway,Sitting,Night,Low,0,None
0.07580455819372633,-0.213442870930208,8.282126253319191,7.949194890903419,3.773666490339046,1.2808530284713906,84,29,720,LivingRoom,Standing,Afternoon,Low,1,Moderate
-0.6771617115121117,1.490726136849952,9.442970799193391,2.8703561044700066,0.9971199299338356,5.96655502963563,103,23,884,LivingRoom,Standing,Night,High,0,None
0.9751197334177512,0.14866745720211155,10.690383163519787,6.997973225728967,2.365191410801076,-3.8587040729839117,119,26,267,Hallway,Standing,Night,High,0,None
-0.14705738150213865,-0.33708597111803934,10.375205016106566,-6.710638742425576,-3.227860360176975,-2.48980923408921,106,29,496,Hallway,Sitting,Afternoon,Low,1,Mild
-0.8254971967925115,-0.6134026635409398,10.300665721381211,-6.829120777077194,-8.305417077835862,-2.5626705532327505,99,18,279,LivingRoom,Lying,Afternoon,High,1,Moderate
-0.32138584165299344,-0.30246968648812833,9.84977368718096,-0.7448465488364846,2.516260323747524,-4.0076379505227075,66,24,157,LivingRoom,Transition,Afternoon,High,0,None
0.41293145427562433,-0.38817681854122876,9.807063158628177,2.513922134475971,-10.317015762397272,-1.7359324755613124,105,23,579,Bathroom,Walking,Night,Medium,0,None
-0.5637245528039747,0.1704162223754877,9.139678860526553,8.981804114634818,-1.586752461212674,3.854011099939856,82,20,690,Bathroom,Lying,Evening,Low,0,None
-0.8222203955664315,0.1605739810498646,10.498828420202535,3.530394569075658,4.705909332099848,-5.269177476821728,78,18,559,LivingRoom,Sitting,Morning,High,1,Mild
